hash,project,true_message,generated_message
5b8c5c995c1bf4b78c8c1cfe98bb264ab96c5405,mare-imbrium_canis,"temporary check since giving error, maybe needs to be removed altogether"," Changed @native_text clear method to conditionally execute based on existence, for potential optimization in multirow widgets."
ad3d8e0f025953916297dbe2d627633bec24a056,diux-dev_ncluster,increase robustness in instance.public_ip," Updated instance property retrieval function to keep retrying until a non-None value is obtained, improving reliability when dealing with AWS instances."
cba343b0b703a7ebf266c56bbdc135bb962cddba,teamreflex_DiscordPHP,"When fetching from repository, merge response with repository attributes", Simplified repository data fetching by passing array response directly to factory method.
447c553d5a7fb582f24fc1f70ea626e39f4f2561,bwkimmel_jdcp,Should not log message saying preparing data source when database disabled., Implemented optional preparation of data source in WorkerState for non-internal instances
7d0423425a857ccc98c6a84c8e0d093bb3b360d0,tabler_tabler-react,feat(Avatar): Add mouse and pointer event props," Refactor(Avatar): Added event handlers for onClick, onMouseEnter, onMouseLeave, onPointerEnter, and onPointerLeave to Avatar component."
5ca6dc1d56628979f03503035ebd4c71e0350fca,dessibelle_python-payer-api,"Added capping for info_line strings, as they can't be longer than <I> chars.", Truncated excess value characters in info_line text element for better readability.
088a718826deb3b38d2fcb53e291d105a89dce8e,jhedstrom_DrupalDriver,Adding return value to docblock., Added optional arguments to fetchWatchdog method for controlling count and filtering watchdog entries by type or severity.
7ce6fcb50774cdf32201eb7eafccd2ef65b25787,goldfire_howler.js,Does not attempt to play a sprite id if it does not exist.," Added check for string input in Howler.core.js when state is loaded, preventing playback of non-existent sprites."
80f9a8e5e22713845a176838a6b85282d4d8d57d,btcsuite_btcd,Fix FutureWalletPassphraseChange.Receive comment., Updated wallet passphrase change function and associated types to reflect the action of changing the wallet passphrase instead of unlocking it.
8dfb3b92c8b6793c60fd4f9c62777e9c3cfb69a1,slimphp_Slim,Ensure that the handler is in the container before retrieving, Introduced exception handlers for NotFoundException and MethodNotAllowedException in App responder
2be68e41259c6f4339ffb4af1eaa4d3d30fd91f3,discordjs_discord.js,fix(Message): Message#createdTimestamp uses deconstructed message id to get timestamp (#<I>), Update Message class to use SnowflakeUtil for timestamp extraction
f32d3cc36df9f00a5bfec0965a8077d6096f47bf,glormph_msstitch,Evidence level inversing to sort high-low. Dirty., Updated fasta reader to return UniProt protein existence evidence level as a sorted score
430332eed24c03232f93418286244dd6154b948c,theforeman_smart_proxy_dynflow,Fail the callback when the request was not successful, Implement error handling for callback to Foreman server in smart_proxy_dynflow/callback.rb
88263ca97594d62e792977dac45601d898b61aaa,melonjs_melonJS,Added a `resize` function to `me.Rect` and made the `adjustSize` one obsolete," Renamed 'set' function to 'resize', now properly adjusts size and offset for rectangles"
89489487067f61c46079eb06e0a0085ff2ea5b74,php-kitchen_yii2-di,Lowered visibility because otherwise property access fails," Updated `DelayedServiceProvider` to use protected method for listing provided classes, improving code readability and consistency within interface-based approach."
2a93687eb98522e563917c27588dcb3fea622390,marcuswestin_fin,Don't delete the redis client when we're done, Removed the redis client instance from the connection object for efficient memory management.
5a3df52425da66c559160ce6adf8137e199c6a92,bcbio_bcbio-nextgen,"Ensure dependencies always installed before latest development code during upgrade, even if conda install fails. Fixes #<I>"," Upgraded bcbio-nextgen to the latest development version using pip, forcing dependency upgrade in this process"
886a22616aacd641149c2341cc1d11864e49390e,rubocop-hq_rubocop,Improve spec coverage for TrailingComma cop, Added support for consistent comma style in single line lists when EnforcedStyleForMultiline is set to 'consistent_comma'
b631452752a46a786e945a5fb5dbb57a5893ea5b,ViacomInc_data-point,"fix(request-entity): request inspect options not showing

closes #<I>"," Changed 'inspect' function in entity-request reducer to accept no options argument, now uses acc.options instead. Allows for more flexible use of inspect within the reducer."
c8bfca6285ddec4a23eff0a5dd4f5e28013ef31d,jumph4x_canonical-rails,"Explicitly require TagHelper

Since TagHelper is used in an initializer, changes to it will require
reloading the app no matter what. Since Rails 6 started warning about
this, this commit changes it to be manually required to prevent the
deprecation warning.", Added CanonicalRails::TagHelper to engine initializer for tag helper inclusion
b035229c19e908d8b13b607d4dd4837f96c3fcee,biosustain_optlang,"For glp_simplex, turn on presolve if status undefined, solve again and then turn off presolve again", Introduced conditional presolve for GLPK_STATUS_TO_STATUS 'undefined' case to ensure proper optimization.
a01b9c124ff9101ea32a5904cb16bff988677a05,zuzucheFE_guido,refactor: improve dev server stats config, refactor: Enable optional stats display in dev server config for improved development visibility
d3a261526e43b1c9f577c72850d36e3c9c735fde,doctrine_annotations,Fixed Doctrine_Pager::getResultsInPage() as reported by Matt Marcum through email.," Added support for dynamic max per page in Doctrine_Pager class, allowing for flexible result set sizes."
1aedaa66094f98b8ebfa52dcd76187654fc2ef78,phax_ph-oton,Ensuring a map put on update," Simplified internalUpdateItem method for AbstractMapBasedWALDAO, now automatically updates map on update operation"
7ee4cb4ea19c386a6287cab7074c80a5203bf2d9,bcoe_secure-smtpd,Add support for SMTP PLAIN authentication, Implemented SMTP AUTH PLAIN method for password authentication in SMTPChannel class.
c9d7df76c98862f432ce41c0eb75aaf5a6313cb0,makerdao_dai.js,relax currency comparison in getCdpType, Updated CdpTypeService.getCdpType for better currency comparison and consistency
18930f108024baee10895f157f0113afba59e90a,jhipster_generator-jhipster,Update spring-boot version to <I>.RELEASE, Update spring-boot version to match JHipster dependencies snapshot version (2.3.7.RELEASE)
a5606242357d0cfedea3f58bb6362c7d90239131,vizabi_vizabi,"When changing color.which we also need to update ""dim"" of the colorlegend entities, not just ""show"" — part 2 of the fix. #<I>"," Update entity domain filtering in color model, accounting for property domains as well"
6d11ad2756af41f71718daa4137c5b3dadb78f01,pouchdb_pouchdb,"(#<I>) - remove useless md5 code

Two things:

* `size` isn't correct; it's `length` or `byteLength`
* both `slice` and `substring` are clamped anyway, so
  this is useless", (#2497) - Optimize chunk handling in md5.js for performance improvement
292fc881d093195c87b05495847c9e5aec4dc5f0,openstack_horizon,"Fix for adding panel to panel group via plugin

When adding panels to panel group, it should also be added to the
list of panels at the class atttribute. Otherwise, it will lose the
reference to the panels when _autodiscover() is triggered.

Change-Id: Ifa<I>d5a<I>f<I>d9fd9cd0ea<I>f6c<I>b
Closes-Bug: #<I>", Added support for dynamically adding panels to a panel group in plugin-based dashboard configuration.
ef52811e42ebe59603a6f7b6159414328c38eab6,austinhyde_IniParser,"* added setFile()
 * optional arg to __construct()
 * $file arg to parse() is now optional as well", * Refactored IniParser constructor for file handling and renamed parse() to setFile()
51b3489707d5aedda3d7c40d0f186f67db4d806e,OXID-eSales_testing_library,"ESDEV-<I> Refresh db views before and after module activation

* First, regenerate views after db restore, fields may be different
* Modules activation or test demodata could add specific fields/data which will not work without views regeneration", Regenerate views after test data is added and language object reset for each suit
6ecd1767da2f17ad811f480e685ff97abbdeaaef,benhoff_pluginmanager,"The singleton tests reappears !

As for the rests of the tests, the modifications for the decorator
stuff has not changed at all the basic way to instanciate and use the
various plugin managers.

--HG--
extra : convert_revision : svn%3A3e6e<I>ca-<I>-<I>-a<I>-d<I>c<I>b3c<I>e%<I>", Add test suite for Singleton plugin to handle multiple instances of the same name.
765843b02fe06964fcd9ea1bbd00e7eac4e41086,spyder-ide_spyder,Working directory: Set current path as the tooltip of its combobox, Adjusted WorkingDirectoryComboBox size hint and added tooltip on hover for widget
fc76d80aa4f7d325e5a6e65f318af9fa6282cd45,kz26_PyExcelerate,Use row/column style for cells if they exist, Added support for row and column styles in cell data retrieval
4f533de4f1fb15a5b2405aaae1522e101188732c,peterbrittain_asciimatics,Fix resizing bug in Text objects., Introduced empty display for Text widget when no value is provided.
d6a78bb0fcd0a796334fb293b586f6932b7ef932,kubernetes_test-infra,aws-janitor - only detach ENIs if they're attached," [aws-janitor] Skip detaching network interfaces without attachment IDs

This change modifies the NetworkInterfaces MarkAndSweep function to only attempt detaching network interfaces that have an attachment ID, as skipping those without one reduces potential errors and improves troubleshooting."
729498559d6b986793aefdbe499424762645cf1b,ihabunek_toot,"Fix problem with string formatting

%d would fail if given a string", Replace hardcoded account ID and action string with a dynamic format in _account_action function for improved flexibility.
b6ce8c247ca5a83920e479b1aa7617d1a8921e40,pjotrp_bioruby-alignment,Result GBlocks tests to 1 pending," Added functionality to apply GBlocks in 'gblocks-feature.rb', now returns cleaned alignment and a list of removed columns."
fb88e97630e33c4f0f45fb4b31cee71974eb78cb,EdgeApp_edge-currency-bitcoin,no need to call this.keyManager.setLookAhead() more then once, Implement asynchronous calculation of scriptHash for addressToScriptHash function calls in addGapLimitAddresses method
a3a9cccdb2765efa1dbacbd31285bb8d96c93395,zdennis_yap-shell-core,"TabCompletion @text is an ANSIString which Ruby isn't
convinced of being a string, when string interpolating a 
CompletionResult (in debug log output) it doesn't show up as the string but as the ""<TabCompletion::CompletionResult#abc<I>>"" non-sense.

Reference: <URL>"," Added explicit `to_s` method call for `@text` attribute in TabCompletion class, improving readability and consistency."
ae65abf23d8e78d077da734baf40c01a7195aa09,ruphin_gluon-router,"Add changeRoute function

To be able to trigger route changes from javascript", Added route change event handling and history update in Gluon Router
d65a911094d8d51657426cf8d4ba07f0ef0cd727,juju_juju,rpc: modify comments for review, rpc: handle unexpected EOF gracefully
fc9fc2ee2fcac343f46b3723826a82bc346ed074,rmosolgo_graphql-ruby,Fix direct call to .sync_lazy, Added block condition to class method sync_lazy for handling direct calls and lazy resolution
3db3ff6ec3ef8768a455b8278315c98c4fa8ee26,cloudfoundry_garden,"remove automatic handle generation

this is better left controlled by the user", Simplified fake connection creation: removed handle generation and returned empty string for simplicity in client side usage.
f4ff35462169728839e7769dc70c2ccd3c310f6d,samskivert_samskivert,"Let's log a stack trace on lazy initialization so that we can see who the
culprit is.


git-svn-id: <URL>", Lazily initialized record now logged with exception detail for debugging purposes
cdea5f3271d787f0c7bf81e8ba882a90c03f2c3a,rstacruz_sinatra-assetpack,Fix when app class is in a module, Added method 'class_from_string' for dynamic class lookup in Sinatra AssetPack Rakefile.
1826cfdd44f2ed4ebd09a549cec137f875fec50c,rj79_pynetstring,Add comma that went missing in d<I>f<I>aa<I>b<I>bff<I>ccd<I>c5f<I>fa<I>, Added comma after encoded data length in _encode function for proper formatting
42dc9faef69994b705937a51e60bf702e8a14658,mar10_wsgidav,fs-provider returns Content-type None for collections, Removed potential inconsistency in content type for FileResource objects
57dc6d9a13619f44459d8a597f89f492bffec67b,atomix_copycat,Reduce number of commands in cluster test to preserve memory., Reduced event submission rate for improved test performance in ClusterTest.
394de74f34c471e682ef8933ac07d0b9eebc9eb0,jfhbrook_pyee,I dont think I actually need to version-restrict pytest-asyncio it installs fine under <I> locally, Adjust setup.py for consistent pytest-asyncio installation.
95b87753696096d452a0fa3aadcec33e08efbae8,bioasp_caspo,use queryUtility when looking for a IPrinter in analyze, Introduced queryUtility for IPrinter and added conditional printing of search results
707d6c01d668adc530b6aa7e5720d161cdc90af3,stormpath_generator-jhipster-stormpath,Upgrade to Stormpath Java <I> release, Update stormpath-spring-security-webmvc-spring-boot-starter Maven dependency to version 1.1.2 for compatibility.
f5fc17bdec2f02259c4da0e04c4bc7fa98582cab,naokikimura_jubatus-node-client,Update msgpack-rpc.js, Update msgpack-rpc.js to use new server port 9199
5ab72c884f558e34523045f6c01c8ff7eaebd6b8,rightscale_right_link,use backslashes for bin dir.  use cmd.exe for extension resolution when formatting a command and an extension was not given, Added extension resolution to Windows command execution in private_bin_dir and sandbox_dir scripts
6dbbe464a7c28ab1c67cbf4ecccd26af824984f7,glynnforrest_blockade,"Moving url creation to a separate method in RedirectResolver.

This makes it easier to extend.", * Refactored RedirectResolver's onException method to create URL based on exception type and request path info to avoid potential redirect loops.
6b598157e26180ff5530de3ae89848498116530d,quasarframework_quasar,fix(QPagination): toFn() prop not being called #<I>, refactor(QPagination): Changed getBtn function to accept configuration object instead of separate data and props
cc62fd064a02f7d14d2a0e03466b8bd424fd6f30,apache_airflow,"[AIRFLOW-<I>] Speed up scheduling by committing in batch

Newly scheduled task instances (state = None, up
for retry)
were committed per task instance instead of all at
once.
This isn't required as tasks cannot be picked up
by another
process in the mean time. Committing in batch
significantly
speeds up task scheduling for dags that have a lot
of tasks.

Closes #<I> from bolkedebruin/AIRFLOW-<I>", Committed batch processing in SchedulerJob to improve performance by committing changes more frequently.
bd63407d9934d50acc117ff191a69dd7b0e23124,Jasig_uPortal,"Removed e.printStackTrace() that was left in by mistake.


git-svn-id: <URL>"," Removed stack trace on error in RDBMUserLayoutStore, replaced with logging to avoid cluttering the console."
827cd9b1d02db92262ee1d03d1b3b5c73f7e0e29,TheDMSGroup_mautic-contact-client,"[ENG-<I>] Prevent query error when viewing chart by UTM source.

There is still a performance problem.", Refactor ContactClientModel for better parameter usage and consistency in UTM Source handling.
9d0d7d85e08672e179a0c916077bc748927ea818,joomla-projects_joomla-browser,Fix disableStatistics in Joomla 4, Added 1 second wait before clicking 'Never' in JoomlaBrowser for privacy statistics
cab8e6d8e2b44369c3e6e77393781275069f65f5,PRIArobotics_HedgehogClient,make _EventHandler a context manager, Introduce context managers for EventHandlers to simplify spawning and shutdown of asynchronous update handlers
504f07c8a341f512b3267a446c89870f50f52ba5,HttpRunner_HttpRunner,fix: ensure_file_path_valid for folder path, refactor: modify ensure_file_path_valid to handle trailing slashes in file paths
8574a58c20a572609d969d9dd3d428eaf4cd123e,matomo-org_matomo,updates method documentation of `broadcast.buildReportingUrl`," * Removed ajax call from buildReportingUrl, now returns updated hash string instead

Explanation:
The function `buildReportingUrl` has been modified to return the current hash with updated parameters instead of making an ajax call and replacing main content. Additionally, it no longer accepts a boolean parameter for disabling history changes in the browser."
c2c4dccedc33be47a4816c1335893311a67054b0,pmuller_versions,updated Requirement test to extend coverage, Implemented chaining for adding multiple Requirements in a single expression
150af0a738696a394072fd71ca00bacd5cbe8d6b,eclipse_orion.client,clicking on ok button in git commits filter panel does not work, Fix tab traversal in gitCommitList for improved focus management after delay
6603915e3a6411dad02b4453d780ca21586acc65,teepark_greenhouse,"was using that parameter incorrectly. no exception on linux, but broke on BSD", Added default mode argument to os.mknod() in FilePollerMixin's touch method for consistency with other file operations.
f9a835a0c6a828bf99f6a20f6cda9062bca8daf7,pteichman_cobe,Unit test learning from irc logs with spaces in nicks, Added test for normal pubmsg with spaces in IRC message parsing.
d1b735c126a2fb29d44db5fad018553b2ea4f1f2,jillix_jQuery-image-upload,Destroy and create again the imageUpload controls. Fixed #3.," Recreated image upload controls on destroy event, for better handling of multiple uploads"
8ced10ecdd5855a15af2225edd7320067abc46d5,alphatwirl_alphatwirl,remove a commented out line in EventReaderBundle, Extract reader collection method into a separate function in EventReaderBundle
860334447f1f2286f20b318e3a34e6a09674ca8c,marcocamma_datastorage,added object to DataStorage example," Introduced Datastorage-compatible class MM for managing functions

Reasoning: This commit introduces a new class `MM` that can be used with the `Datastorage` module to manage functions as objects, which will enable more flexible data handling in future changes. The class is initialized with a sum function and has been saved using Datastorage for persistence."
dd07af629054c3cd528535ab11273d0924d1dc9d,angr_ailment,Move propogator over to the new stack pointer tracker, Utilized StackPointerTracker to compute offsets before instruction addresses for SP and BP handling in propagator.
b3236f2c234b967a3ef9dbee0b440078ad3a9cb9,Feneric_doxypypy,Changed next and print to more modern forms compatible with both 2 & 3., Refactored `coroutine` function to use built-in Python `next()` method for cleaner code.
1eca98d708e0a1e7ed20ab86a638ed63e7a57c63,FitLayout_api,API fix: make addBox() public for DefaultArea, Added public method to add Box to DefaultArea for better API consistency
5ed4feafddba7e217cb21487a6a3d6ef03d7b863,f3at_feat,Fix in case error msg is None, Improves error handling in RPC communication by converting remote messages to strings before raising exceptions.
f5f75f3879dd05048a3329ad7288c263742dd4a5,kubernetes_kubernetes,"Ignore ErrNotFound when delete LB resources

IsNotFound error is fine since that means the object is
deleted already, so let's check it before return error."," Added error check for ErrNotFound when getting pool for listener, to prevent unnecessary errors when deleting load balancer."
bf2f4ddc04cfcccfa553258a9bab244ba75d116b,fastlane_fastlane,"[pilot] Guard against error when trying to notify testers once a Testflight build is uploaded (#<I>)

* Guard against error when trying to notify testers once a Testflight build has been uploaded



* Fixes warning message



* Added comment with PR link



* Fix spelling", [pilot] Allow auto-notifying testers when updating build beta details if they exist or warn about missing beta detail information
abeda03f030124031a659b5b9e47e01832945aeb,atk4_ui,"Fix  #<I> - useless code in Form.php (#<I>)

* Fix  #<I> - useless code in Form.php



* Update Form.php", Simplify exception handling in Form class for cleaner error messages
c8138d0ffd5325658cde41a099f4f1e72786c53d,zimbatm_lines-ruby,Mark loader specs as pending. I'll have to come back to that later.," Added support for parsing strings, including escaped newlines, to the lines parser."
b43a802d5aada357a41f76d0ae9a67373cbdebc7,factorial-io_fabalicious,Get shell completions in offline-mode for better performane," Implemented offline mode for completions task, enabling shell completion while in offline state"
22caa470c197447a03dbd5726e0e69a64fc2b5ed,gopherjs_gopherjs,Added Go$key for wrapped types., Added method to generate Go key accessor for custom types in translator package.
732da23c8944b7166ec46d13576ca4db9284d9bd,riga_law,Fix branch setting in contrib ForestMerge task., Refactor ForestMerge task parameters for clarity and consistency in CascadeMerge contrib tasks.
389d2b84ebba1441f3e84e7da3b55f821e91868e,timble_kodekit,"re #<I>: Play nice with symlinked template folders

If the template file is a symlink the resulting path was missing the preceding slash of the path", Improved debug support in template engine by adjusting path normalization
7443aa0611d6ff48a6bb85cda574f551b7b6fd0e,skyfielders_python-skyfield,Two TODO ideas relevant to #<I>., Consolidate rotation computation in altaz() calls to reduce unnecessary calculations
220f18b75c2d1de305f945bfb4a69c4d875b3c9f,ops4j_org.ops4j.pax.web,"[PAXWEB-<I>] Thread-Syncronisation

Added read-lock to API-method", Added read lock to prevent concurrent access when finding resources in IndexedOsgiResourceLocator
87301fa004de51c1eaf6c51a6f423fa1a64ee89d,mavenlink_brainstem,Remove unnecessary line break at end of file, Simplified `param_definitions_formatter` by removing an empty line at the end of the file
761a70cc9cb0ca2bbaf71f90fcdce2ac17ae3cae,spyder-ide_spyder,Add signal emits for move and resize to adjust the size of the canvas and tips, Spyder's layout handling: Emitted resize and move signals on window resizing or moving events
d1b44af830e1165d97dcdf9840bcb9cec589abfc,stymiee_authnetjson,Made $retries a class property so I could test it, Updated AuthnetJsonRequest to include a retry mechanism for API calls
8f802a8e1c6dcf2a3e96693dfe23092cb0135c9b,spyder-ide_spyder,Preferences: Fix option name in LSP, Refactored LSPManagerConfigPage layout for better organization of code style settings in linting tab
63e20f78cb2c944c25f12f7ed5eb457dc015b729,lxc_lxd,"lxc/profile: Add cross-project copy

Closes #<I>"," Add ""profile copy"" command with target project flag for profile duplication across projects"
220fc62e487b901f23246d2dd12e4f7edc4acf44,reliv_Rcm,"added: ugly hack prevents ckeditors from vanishing when resizing google
             chrome's window or developer tools", Added hack to prevent disappearing CKEditor when resizing Google Chrome window or developer tools.
b5d1ff03c407c8e3c8f10819c990c6e538440e88,cloudfoundry_libbuildpack,"Corrects create/update buildpack logic

Should always update, and only create if it does not exist", Updated buildpack creation logic to handle cases when the buildpack already exists
bf689e6d683d2088af663d8ef727c76a8c15d6d0,tdebarochez_connect-cache,add control on host field presence in HTTP headers, Ensure 'host' is defined in HTTP headers before setting loopback option
116024f17b5e1b9d802eb59c9b1a0672641857e9,zeit_ms,"fix ms(""<I>"") etc that I broke", Allow optional time unit suffixes in `ms()` function for improved user flexibility.
f5ab8800e2d11e4a2c670f9b39cd62b460e637cf,spress_spress-core,Added a test: testElementNotFound, * Added test case for checking element not found in Collection object
9ad5dfc8e3e4f6c1fcfb12cc67eca8991472e7d0,killbill_killbill,invoice: fix bundle path to translations, Updated DefaultInvoiceTranslator for change in translation bundle path from 'com/ning/billing/util/email/translation/InvoiceTranslation' to 'com/ning/billing/util/template/translation/InvoiceTranslation'.
b636495c6e6b76e3c62f82bb9947b2e81fe1fb09,adobe_brackets,Try again to squash the duplicate-tree-nodes bug caused by ProjectManager._fileSystemChange, Introduce efficiency check for duplicate tree nodes before creation in ProjectManager.js
09ec284116cd7f17ac3752e223e68ae626f2afab,datamapper_dm-core,Use quote_name instead of quote_value in PRAGMA table_info query," Streamlined query for table info using named arguments in migrations.rb
   - Replaced hard-coded argument in PRAGMA table_info query with a named argument to improve readability and maintainability."
408cb267cad1b5b6fa7c5d29082bda98f2a5da72,pureqml_qmlcore,reset css attrs before calculating new width/height, Recalculate text size if width or height was explicitly set temporarily
23e523b6b9784390c7ce2c5af654ab497fb10aaf,sosreport_sos,"[kernel] Capture Pressure Stall Information

Kernel <I> includes PSI metrics for CPU, memeory and IO.
The feature is enabled after adding ""psi=1"" as
kernel boot parameter.
The information is captured in files
in the directory /proc/pressure.", Update kernel plugin to collect clocksource and system pressure info
7053c2024207b528c279bf2599b617c112f10eb2,vtkiorg_vtki,added back in number_of_*, Added number of points and cells properties to the Common class for easier access
649caa0707589d7fa8f89fd710bb80d6cfdefa53,anticoders_gagarin,Added a comment to the closures test suite, Improved promise rejection handling in closures tests to ensure accurate comparison of random values.
082afc48a66eaf9ffee39b2c1804fd72bd6730d9,Freemius_wordpress-sdk,"Update class-freemius.php

This prevents a fatal error when a user tries to activate the plugin and the SECURE_AUTH_KEY is missing in wp-config.php", [freemius] [security] Ensure SECURE_AUTH_KEY is defined before usage to prevent potential errors in multisite environments.
8d194ac447afb0974d7c64ad9a5fc900e935c702,brianmario_mysql2,Test default client flag equality instead of bitwise truthiness, Added constant for connection flags to check against connect_args for consistency
79cef80be623b5f6729b6906f474e550e8c6f141,wildfly-extras_wildfly-camel,[resolves #<I>] CamelContextDescriptorsProcessor deployment validity check is incorrect," Disabled CamelContext processing when JBoss is set to all or deployment is invalid, or if it has a parent unit."
f7e0e5b825c2efe9d1b37233051bcce7090769a4,Tangerine-Community_tangy-form,Added identifier to tangy-input properties, Added 'identifier' property to TangyInput class for better identification of input elements
ed8edb2efb93af0a20b9e27b49ca1990c1153672,kontena_kontena,cli grid env: use same uri and token as grid show (#<I>), Updated grid env command to specify grid URI and token based on specified grid name
96ac5d5f2a8f6850b4c12b075292b6aaae04cf61,fisharebest_webtrees,#<I> - Fatal error - try to recreate media object for unused file - dev," Fix: Users can now add line breaks when specifying file names in ""addmedia.php"""
dd5859df3eacf92f6998f36f21758eb31ffe51ff,donmccurdy_aframe-extras,[kinematic-body]: Use staticMaterial. (affects #<I>), Updated kinematic-body material to 'staticMaterial' for improved physics interactions.
acbbc253d66a40e97dfe2ab5efe8a6cf66bf5e02,ezsystems_ezpublish-kernel,Removed: copy paste bug in phpdoc," * Deletes a Type completely, including the associated status.
   * Does not delete field definitions."
1552df5b9e027567e7d95b9b1b69666de1832bd0,containers_storage,"ReadMemInfo(): don't wrap a `nil` error

At this point in ReadMemInfo(), we know that `err` is `nil`, so there's
no need to include it in a wrapped error.", Improved error handling for getting system memory info on FreeBSD
564b9e11c6f3324b2cb5eeb513c83032659dc74d,jpmobile_jpmobile,"Added 3 IPs for SoftBank Mobile


git-svn-id: svn://rubyforge.org/var/svn/jpmobile/trunk/jpmobile@<I> <I>be<I>ff-8d<I>-<I>-9e9a-d2f<I>bb"," Updated IP addresses for Softbank and Willcom carriers, reflecting changes up to November 17th, 2006 and November 17th, 2021 respectively."
87894ffc8bb6252d1dc94951c9dbf55a3368492a,vuejs_vuepress,fix($core): plugin additionalPages frontmatter attribute is ignored when combined with content (close: #<I>), refactor($core): merge frontmatter data assignment using Object.assign for better handling of potential conflicts
9be005861d9632283b0ebbc7ea5c95a001fd212a,primefaces_primefaces,Try features only if datatable is the request source, Implemented ajax-specific request source check in expandable/scrollable datatable updates
bced5eca7042c368fb5ba54e130b35a1c94a8c2d,go-martini_martini,"fix Windows path issue

index file does not serve properly on Windows", Simplify filepath usage in static.go by replacing it with path package for improved readability
445307438b46e0201e83f6a8e18070efaa6c9c4d,google_openhtf,Fix build_proto to point to new .proto file location in openhtf/io/proto, Refactored proto directory structure within openhtf for better organization.
8690e531a5bb1fa746156ac53d08cfbd9db1b7e2,silverstripe_silverstripe-framework,"MINOR Reverted MemberTest assertion, previously broken by recent ManyManyList and Member foreign key refactoring", FIXED: Adding member to non-existent group no longer affects group count in MemberTest
27779425e38f3ef0c080bf32d5b34267fc06f351,kubernetes_kubernetes,Use the right waiting time for eventually., Update NodeProblemDetector e2e test for error injection with custom timeout
4e7dce7e40d490a55d95a7fc697483427f081b0e,rails_rails,"Added security notice to Request#remote_ip underlining the fact that its value can be spoofed (and that you should use Request#remote_addr if thats a concern for your application) [Adrian Holovaty]

git-svn-id: <URL>", Added security note to remote_ip method in ActionController::Request - Clarifies potential spoofing vulnerability and recommends using remote_addr for access control purposes.
2e47368d27539eabbd19e0f0a0db3e6ab5f58a86,dollarshaveclub_stickybits,return stickybits instance (#<I>)," Expose `stickybits` function as a method on jQuery/Zepto/umbrella plugins, for consistent API usage"
8617456878cad71e4199a434fd5d3415aeaa4415,gridsome_gridsome,fix(prismjs): load all languages (#<I>), Update prismjs: Load all languages for HTML highlighting
f5773fb80111d6d546547a64de48f7947ab4b6bc,ic-labs_django-icekit,"Add ICEKit Events as requirement for project template

Add 'icekit-events' to ICEKit's setup.py file, which probably isn't
the right way to go about doing this but is following the current
pattern so we if it's wrong we can fix all of these reqs at the same
time.

See ICEKit ticket #<I> in Assembla", Added icekit_events to project template and setup.py
615b0f3c89bf11847ea5d1eb8af1c1134c487483,DLR-RM_RAFCON,"library state model: copy was scaled flag too if meta data is copied
- the flag itself should be removed later
- the change is needed to copy the library state and connected behavior correctly

(cherry picked from commit <I>faf8)", Introduced method to copy meta data from a source state if not found in current LibraryStateModel instance
c5ecb8e83ae676648754fca008531537520f91ec,kiegroup_drools,"-removed test as it keeps failing

git-svn-id: <URL>", Improved concurrent compilation test for RuleBase to handle potential issues in multi-threading scenarios.
cc11a9dade5dcb1d77ec903db8a96203ec534feb,bcbio_bcbio-nextgen,Provide more useful error message with multiple jars in configured directory. Fixes #<I>, Added error handling for multiple Java jars in config_utils.py to prevent ambiguity when locating a specific jar.
f6a52f1e9d28d2cf78ed03ab029e2c6692e4045f,rails_rails,add comment to the empty each method for not removing it in future," Add check for response body in 'each' method on cascade pass, to ensure it responds correctly"
2fee6a9bc1b042efb98022531819bdd82e42b922,deanblackborough_php-quill-renderer,"New line

* Added new line to base `Delta` class", * Added new_line property and setter method for Delta class
6b03ca7fc6f4a73760492a892f7f8876871b04ed,SaftIng_Saft,"Mark Rapid/Blank.php deprecated due inconsistent usage

Functionality will be moved or replaced, time will show.", Deprecated usage of Rapid::Blank class in favor of a new implementation or approach
ca73172f9fe82a56807ffbf1b169fa818282d133,Fizzadar_pyinfra,Fix missing call to load system host keys in SSH connector., Centralize loading of system host keys across all SSH connections for improved consistency.
97704bb4e7d5b993c59e9f77082c25a3fbc29d1a,php-cache_cache-bundle,"Removed error code from cache:flush command

""return 1"" at the end of the command means ""error code 1"". If everything went fine, null or 0 should be return.



This is an issue when cache:flush is added to composer postInstall commands, because an error code stops the install procedure."," Flushed all caches in CacheFlushCommand

This change adds a method call to flushAll on the service object within the CacheFlushCommand class, which flushes all caches."
75be011650314821167b54797611ec97169f53f9,dbarrosop_sir,Mocking pandas as it fails when compiling on RTD, Mocked specific modules in documentation build to avoid loading actual dependencies.
181895249f8e340b9866db69be22ddbe2f562e6d,particle-iot_particle-cli,lazy load the library manager. Saves <I>s, Refactor CloudCommands.js to use 'particle-library-manager' for library example detection
0ed432264d33a3dbf3bdaee3010f9600cfce241c,google_closure-compiler,"Flip the switch to rewrite polyfills in the opensource version of the compiler.
-------------
Created by MOE: <URL>", Updated CommandLineRunner to enable ES6 polyfills by default for rewritten library calls.
eb537b6f4896d84cc660e95be8685223e8f9c785,discordjs_discord.js,"docs(WebSocketShard): mark non-nullable parameters as non-nullable (#<I>)

* docs: Imagine having an optional nullable param



* docs: Another one", Fixes issue with send method in WebSocketShard - updates boolean parameter type for important flag
