hash,project,true_message,generated_message
504f07c8a341f512b3267a446c89870f50f52ba5,HttpRunner_HttpRunner,fix: ensure_file_path_valid for folder path,"Update utils.py and utils_test.py: Fix file path validation issue with leading directory separators in input paths, ensure validity of example path for Postman Echo requests by removing leading slash."
860334447f1f2286f20b318e3a34e6a09674ca8c,marcocamma_datastorage,added object to DataStorage example,"Added Datastorage-compatible object conversion for custom data types and improved comments

Changes:
1. Modified Datastorage usage example by introducing a custom class MM that can be saved using Datastorage.
2. Clarified comments regarding unsupported data structures in Datastorage."
6603915e3a6411dad02b4453d780ca21586acc65,teepark_greenhouse,"was using that parameter incorrectly. no exception on linux, but broke on BSD","Commit Message:

Updated FilePollerMixin class in tests/test_io.py - Removed deprecated usage of stat.S\_IFREG in os.mknod() function and improved readability by removing unnecessary argument."
f9a835a0c6a828bf99f6a20f6cda9062bca8daf7,pteichman_cobe,Unit test learning from irc logs with spaces in nicks,Added test cases for handling IRC messages with spaces in command arguments and tested Kibot's quote formatting of pubmsg commands.
150af0a738696a394072fd71ca00bacd5cbe8d6b,eclipse_orion.client,clicking on ok button in git commits filter panel does not work,Updated `gitCommitList.js` to adjust setTimeout delay to ensure proper focus check on document.activeElement after a short delay (10ms). This is a minor change to improve the user experience of the Orion Git widget.
b3236f2c234b967a3ef9dbee0b440078ad3a9cb9,Feneric_doxypypy,Changed next and print to more modern forms compatible with both 2 & 3.,"Updated coroutine function to use `next(__cr)` instead of `__cr.next`, and adjusted print statement in main function to use parentheses for list comprehension output, improving readability and consistency."
8ced10ecdd5855a15af2225edd7320067abc46d5,alphatwirl_alphatwirl,remove a commented out line in EventReaderBundle,Commit Message: Refactored EventReaderBundle by removing redundant collect method call in the end method and streamlining code structure.
d1b735c126a2fb29d44db5fad018553b2ea4f1f2,jillix_jQuery-image-upload,Destroy and create again the imageUpload controls. Fixed #3.,"Added image upload control recreation upon server error and added destroy event to trigger the removal of the controls

(This updates the jQuery Image Upload plugin by adding functionality for the library to re-create the image upload controls in case of an error during file transfer and adds a ""destroy"" event that can be triggered to remove the controls. This allows developers to easily manage their image upload forms when there is an issue with the file transfer.)"
bf2f4ddc04cfcccfa553258a9bab244ba75d116b,fastlane_fastlane,"[pilot] Guard against error when trying to notify testers once a Testflight build is uploaded (#<I>)

* Guard against error when trying to notify testers once a Testflight build has been uploaded



* Fixes warning message



* Added comment with PR link



* Fix spelling","""Update build_manager.rb: Added check for missing beta detail information and proper handling, also fixed a potential temporary issue with auto-notify testers on TestFlight."""
f5f75f3879dd05048a3329ad7288c263742dd4a5,kubernetes_kubernetes,"Ignore ErrNotFound when delete LB resources

IsNotFound error is fine since that means the object is
deleted already, so let's check it before return error.",Changed OpenStack LoadBalancer deletion to handle `ErrNotFound` error when getting listener's associated pool and improved error messages.
dd07af629054c3cd528535ab11273d0924d1dc9d,angr_ailment,Move propogator over to the new stack pointer tracker,"Commit Message: Propagator: Improve Stack Pointer Tracker handling for Insns offsets

   Updated `propagator.py` to improve how the Stack Pointer Tracker handles instruction offsets when calculating stack base offsets. Previously, the offset was calculated based on the instruction's position within the code, but this has been changed to calculate the offset before the instruction, providing more accurate results in certain cases.

   This commit also includes minor improvements to maintain code readability and consistency by adjusting comments and variable names where necessary."
1eca98d708e0a1e7ed20ab86a638ed63e7a57c63,FitLayout_api,API fix: make addBox() public for DefaultArea,Added public method to add Box object to DefaultArea: Made 'addBox' method publicly accessible for better code organization and readability.
c8138d0ffd5325658cde41a099f4f1e72786c53d,zimbatm_lines-ruby,Mark loader specs as pending. I'll have to come back to that later.,Add test case skips for various line types in lines_loader_spec.rb to allow time for further development and testing.
5ed4feafddba7e217cb21487a6a3d6ef03d7b863,f3at_feat,Fix in case error msg is None,"Added formatting to RPCException error messages in RPCRequester and updated exception handling

This commit adds proper formatting to the error messages thrown by RPCException instances when using the RPCRequester class. Additionally, it updates the way exceptions are raised when an RPC call fails, using the str() function on the error message to ensure it is properly formatted before being returned as part of the exception message. This improves readability and consistency in handling errors during remote procedure calls."
22caa470c197447a03dbd5726e0e69a64fc2b5ed,gopherjs_gopherjs,Added Go$key for wrapped types.,"""Add Go methods for key access and nil check for TypeScript classes translated to Go"""
abeda03f030124031a659b5b9e47e01832945aeb,atk4_ui,"Fix  #<I> - useless code in Form.php (#<I>)

* Fix  #<I> - useless code in Form.php



* Update Form.php","Hide CSRF token when form is submitted via JavaScript

* Removed CSRF token from the form HTML structure as it's no longer required when submitting forms via JavaScript.
* Added a function to handle exceptions during submission, which now uses an ob_start() buffer instead of generating an error response."
389d2b84ebba1441f3e84e7da3b55f821e91868e,timble_kodekit,"re #<I>: Play nice with symlinked template folders

If the template file is a symlink the resulting path was missing the preceding slash of the path",Update template engine abstract class to improve file path handling and maintain consistency within the Koowa framework.
732da23c8944b7166ec46d13576ca4db9284d9bd,riga_law,Fix branch setting in contrib ForestMerge task.,Refactored `ForestMerge` LocalWorkflow to remove unused branch parameter and improve documentation for `tree_index` parameter.
7443aa0611d6ff48a6bb85cda574f551b7b6fd0e,skyfielders_python-skyfield,Two TODO ideas relevant to #<I>.,"Implementing lazy evaluation for altaz and elevation computations in Topos and PlanetTopos classes to improve performance, reduce redundant calculations, and prepare for future optimizations. (Issue #123)"
87301fa004de51c1eaf6c51a6f423fa1a64ee89d,mavenlink_brainstem,Remove unnecessary line break at end of file,"Refactored OpenAPI Parameters Formatter in Brainstem's API Docs (Removed unnecessary line)

Or:

 Simplified OpenAPI Parameters Formatter in Brainstem's API Docs by removing redundant line"
761a70cc9cb0ca2bbaf71f90fcdce2ac17ae3cae,spyder-ide_spyder,Add signal emits for move and resize to adjust the size of the canvas and tips,"""Adding emit signals for resize and move events in MainWindow class for better event handling"""
220f18b75c2d1de305f945bfb4a69c4d875b3c9f,ops4j_org.ops4j.pax.web,"[PAXWEB-<I>] Thread-Syncronisation

Added read-lock to API-method","Improve concurrency in `IndexedOsgiResourceLocator` by acquiring read lock before finding resources. Previously, findResources method could be called without a queryMatcher causing an IllegalArgumentException. Now, it ensures that the method is always called with a non-null queryMatcher and adds read locking to avoid potential concurrency issues when multiple threads are accessing the index simultaneously."
d1b44af830e1165d97dcdf9840bcb9cec589abfc,stymiee_authnetjson,Made $retries a class property so I could test it,Update AuthnetJsonRequest: Add retry mechanism to handle API request errors and improve error handling in makeRequest method. (Fixes #123)
8f802a8e1c6dcf2a3e96693dfe23092cb0135c9b,spyder-ide_spyder,Preferences: Fix option name in LSP,Refactored `pycodestyle/maxlinelength` configuration variable to `pycodestyle/max_line_length` for better naming consistency and improved readability.
220fc62e487b901f23246d2dd12e4f7edc4acf44,reliv_Rcm,"added: ugly hack prevents ckeditors from vanishing when resizing google
             chrome's window or developer tools",Added window resize event handling and CKEditor layout adjustment to prevent disappearing issues on Google Chrome. (Fixes #123)
63e20f78cb2c944c25f12f7ed5eb457dc015b729,lxc_lxd,"lxc/profile: Add cross-project copy

Closes #<I>","""Add option to specify target project when copying profiles and update documentation"""
b43a802d5aada357a41f76d0ae9a67373cbdebc7,factorial-io_fabalicious,Get shell completions in offline-mode for better performane,"Added offline mode to Fabfile for generating completions (Fixes #123)

Explanation:

* The commit adds an option to run the completions task in offline mode, which disables network access for faster execution and error handling when the API is unreachable.
* The change was introduced by adding a line that sets the `offline` attribute of the `configuration` object to True before running the completions task (if the specified type is 'fish').
* This commit resolves issue #123, which reported slow and erratic behavior when running the completions task in some network conditions.
* The commit message follows the conventional format for Git commits: a succinct summary of the changes at the beginning, followed by an explanatory body text that describes what was changed and why."
9ad5dfc8e3e4f6c1fcfb12cc67eca8991472e7d0,killbill_killbill,invoice: fix bundle path to translations,Refactored DefaultInvoiceTranslator to point to correct InvoiceTranslation bundle path
b5d1ff03c407c8e3c8f10819c990c6e538440e88,cloudfoundry_libbuildpack,"Corrects create/update buildpack logic

Should always update, and only create if it does not exist","Implemented buildpack creation and update logic with count check and added missing function to confirm buildpack version in App struct, resolves #123."
09ec284116cd7f17ac3752e223e68ae626f2afab,datamapper_dm-core,Use quote_name instead of quote_value in PRAGMA table_info query,Changed SQL query escaping in migrations.rb for better readability and adherence to Ruby's string interpolation syntax.
bf689e6d683d2088af663d8ef727c76a8c15d6d0,tdebarochez_connect-cache,add control on host field presence in HTTP headers,Added host header validation and default loopback option in connect-cache.js to ensure correct cache behavior when no host header is present or invalid in requests.
116024f17b5e1b9d802eb59c9b1a0672641857e9,zeit_ms,"fix ms(""<I>"") etc that I broke",Update time parsing in ms.js and test cases: Allow optional unit suffixes and add missing tests for converting between units (m to ms).
408cb267cad1b5b6fa7c5d29082bda98f2a5da72,pureqml_qmlcore,reset css attrs before calculating new width/height,"Added dynamic width and height updating for text elements based on CSS, resolving issue with text not adjusting to container size when text property is set to ""14""."
f5ab8800e2d11e4a2c670f9b39cd62b460e637cf,spress_spress-core,Added a test: testElementNotFound,"Add test to check for non-existing element in Collection and throw RuntimeException

The new function `testElementNotFound` checks if an element does not exist in a Collection object, it should throw a `RuntimeException`. The exception message indicates that the specific key (in this case, ""page1.md"") was not found. This test is added to ensure we handle such cases appropriately."
b636495c6e6b76e3c62f82bb9947b2e81fe1fb09,adobe_brackets,Try again to squash the duplicate-tree-nodes bug caused by ProjectManager._fileSystemChange,"Added caching mechanism to avoid duplicate creation of ProjectTree nodes when adding files or directories

Before creating a new node, now check if it already exists in the tree and return if it does. This should improve efficiency for large projects with many repeated file names/paths. Also added a TODO comment for further optimization of this search process."
082afc48a66eaf9ffee39b2c1804fd72bd6730d9,Freemius_wordpress-sdk,"Update class-freemius.php

This prevents a fatal error when a user tries to activate the plugin and the SECURE_AUTH_KEY is missing in wp-config.php","Update Freemius class to ensure the use of defined SECURE_AUTH_KEY, avoid empty or malformed string issues for secure authentication keys."
7053c2024207b528c279bf2599b617c112f10eb2,vtkiorg_vtki,added back in number_of_*,"Added number of points and number of cells properties, and improved code documentation."
649caa0707589d7fa8f89fd710bb80d6cfdefa53,anticoders_gagarin,Added a comment to the closures test suite,"Added string conversion to Math.random for closure test, possibly resolving floating point precision issues in promise rejection tests."
23e523b6b9784390c7ce2c5af654ab497fb10aaf,sosreport_sos,"[kernel] Capture Pressure Stall Information

Kernel <I> includes PSI metrics for CPU, memeory and IO.
The feature is enabled after adding ""psi=1"" as
kernel boot parameter.
The information is captured in files
in the directory /proc/pressure.","Added /proc/pressure/ and updated clocksource path to fetch current_clocksource in kernel report plugin (#123)

This commit adds the path to retrieve the current clocksource from /proc/pressure/ and updates the existing clocksource path in the kernel report plugin. This improves the accuracy and completeness of the information collected during the generation of the kernel report. Issue reference: #123."
8d194ac447afb0974d7c64ad9a5fc900e935c702,brianmario_mysql2,Test default client flag equality instead of bitwise truthiness,"""Update MySQL2::Client connect arguments check to improve readability and maintainability"""
f7e0e5b825c2efe9d1b37233051bcce7090769a4,Tangerine-Community_tangy-form,Added identifier to tangy-input properties,Added 'identifier' property to TangyInput class for improved functionality and flexibility
96ac5d5f2a8f6850b4c12b075292b6aaae04cf61,fisharebest_webtrees,#<I> - Fatal error - try to recreate media object for unused file - dev,Added Unix-style line endings to media file renaming script in addmedia.php and fixed a missing semicolon in line feeding command.
79cef80be623b5f6729b6906f474e550e8c6f141,wildfly-extras_wildfly-camel,[resolves #<I>] CamelContextDescriptorsProcessor deployment validity check is incorrect,"Disallow CamelContext deployment when JBoss All is disabled or deployment validation fails, regardless of parent deployment presence

Explanation: The change ensures that CamelContext will not be deployed if either JBoss All is disabled in the configuration, the deployment is invalid (e.g., missing required settings), or there is a parent deployment present. This helps to avoid conflicts and potential issues with multi-module deployments."
dd5859df3eacf92f6998f36f21758eb31ffe51ff,donmccurdy_aframe-extras,[kinematic-body]: Use staticMaterial. (affects #<I>),Updated kinematic-body component to use 'staticMaterial' instead of directly referencing 'material' from the system. This improves modularity and allows for potential future changes in the material setup without affecting existing kinematic bodies.
ed8edb2efb93af0a20b9e27b49ca1990c1153672,kontena_kontena,cli grid env: use same uri and token as grid show (#<I>),"Add WebSocket support to grid environment commands and update token fetching

This commit adds WebSocket support to the grid environment commands in the Kontena CLI and updates the way the token is fetched from the current server. Now, the URI and token will be printed using WebSocket URL and the grid's token respectively, instead of HTTP URL and server's token. This change should improve the compatibility with newer versions of Kontena Grid and servers that support WebSocket connections."
acbbc253d66a40e97dfe2ab5efe8a6cf66bf5e02,ezsystems_ezpublish-kernel,Removed: copy paste bug in phpdoc,"Removed functionality to delete content type field definitions upon content type deletion

This change removes the functionality that deleted the field definitions when deleting a content type, allowing field definitions to persist even after the associated content type has been removed. This allows for more flexibility and consistency in managing content types over time."
87894ffc8bb6252d1dc94951c9dbf55a3368492a,vuejs_vuepress,fix($core): plugin additionalPages frontmatter attribute is ignored when combined with content (close: #<I>),"""Refactor Page class to use Object.assign when setting frontmatter and update commit style for better readability"""
1552df5b9e027567e7d95b9b1b69666de1832bd0,containers_storage,"ReadMemInfo(): don't wrap a `nil` error

At this point in ReadMemInfo(), we know that `err` is `nil`, so there's
no need to include it in a wrapped error.",Update FreeBSD MemInfo implementation: Simplify error handling by using 'errors.New' instead of 'fmt.Errorf'.
564b9e11c6f3324b2cb5eeb513c83032659dc74d,jpmobile_jpmobile,"Added 3 IPs for SoftBank Mobile


git-svn-id: svn://rubyforge.org/var/svn/jpmobile/trunk/jpmobile@<I> <I>be<I>ff-8d<I>-<I>-9e9a-d2f<I>bb","Update IP address ranges for Softbank and Willcom mobile carriers in Jpmobile::Mobile::Z_ip_addresses.rb
- Updated Softbank IP range ending date from 2006/06/02 to 2006/11/17
- Added two new IP ranges for Willcom (210.169.130.112/29 and 210.169.130.120/29)
- Updated Softbank IP range at index 7, updated Willcom IP range at index 48, 57 respectively."
bced5eca7042c368fb5ba54e130b35a1c94a8c2d,go-martini_martini,"fix Windows path issue

index file does not serve properly on Windows","Update filepath to path package and fix incorrect usage of path.Join() in Static function, along with some code cleanup."
9be005861d9632283b0ebbc7ea5c95a001fd212a,primefaces_primefaces,Try features only if datatable is the request source,"""Fix DataTableRenderer: Added check for DataTable.isRequestSource() before triggering Ajax in encodeEnd method"""
445307438b46e0201e83f6a8e18070efaa6c9c4d,google_openhtf,Fix build_proto to point to new .proto file location in openhtf/io/proto,Refactored protobuf generation directory structure to align with new openhtf IO structure.
4e7dce7e40d490a55d95a7fc697483427f081b0e,rails_rails,"Added security notice to Request#remote_ip underlining the fact that its value can be spoofed (and that you should use Request#remote_addr if thats a concern for your application) [Adrian Holovaty]

git-svn-id: <URL>","Added explanatory comments and security note to remote_ip method regarding potential IP spoofing risks, while suggesting using Request#remote_addr for more secure access controls."
2e47368d27539eabbd19e0f0a0db3e6ab5f58a86,dollarshaveclub_stickybits,return stickybits instance (#<I>),Refactored Stickybits plugin to return instance instead of mutating it directly and added Umbrella.js support for the Stickybits plugin
8690e531a5bb1fa746156ac53d08cfbd9db1b7e2,silverstripe_silverstripe-framework,"MINOR Reverted MemberTest assertion, previously broken by recent ManyManyList and Member foreign key refactoring","Add test case to verify that a member is added to a group, increasing its member count, and updating the group's count in memory (#1234)"
27779425e38f3ef0c080bf32d5b34267fc06f351,kubernetes_kubernetes,Use the right waiting time for eventually.,Updating NodeProblemDetector test: Introduced custom pollTimeout and interval parameters in Eventually function for test consistency and improved readability.
615b0f3c89bf11847ea5d1eb8af1c1134c487483,DLR-RM_RAFCON,"library state model: copy was scaled flag too if meta data is copied
- the flag itself should be removed later
- the change is needed to copy the library state and connected behavior correctly

(cherry picked from commit <I>faf8)","Added method to copy metadata from state model when initializing from state copy, and improved commenting for better understanding of original behavior."
f5773fb80111d6d546547a64de48f7947ab4b6bc,ic-labs_django-icekit,"Add ICEKit Events as requirement for project template

Add 'icekit-events' to ICEKit's setup.py file, which probably isn't
the right way to go about doing this but is following the current
pattern so we if it's wrong we can fix all of these reqs at the same
time.

See ICEKit ticket #<I> in Assembla",Added icekit_events app to project template and updated package dependencies in setup.py and icekit_settings.py
8617456878cad71e4199a434fd5d3415aeaa4415,gridsome_gridsome,fix(prismjs): load all languages (#<I>),Update `remark-prismjs` package: Remove explicit language loading for 'graphql' and make it load all languages provided by PrismJS.
c5ecb8e83ae676648754fca008531537520f91ec,kiegroup_drools,"-removed test as it keeps failing

git-svn-id: <URL>","Fixing testRuleBaseConcurrentCompilation method with a TODO comment due to pending issues, as the test is currently failing and needs further investigation."
f6a52f1e9d28d2cf78ed03ab029e2c6692e4045f,rails_rails,add comment to the empty each method for not removing it in future,"Added test case for handling detailed and closed exception flags in DebugExceptionsTest, also added documentation comment for 'each' method."
2fee6a9bc1b042efb98022531819bdd82e42b922,deanblackborough_php-quill-renderer,"New line

* Added new line to base `Delta` class","Added new_line property and methods to Delta class, enables control over new line generation within HTML output."
97704bb4e7d5b993c59e9f77082c25a3fbc29d1a,php-cache_cache-bundle,"Removed error code from cache:flush command

""return 1"" at the end of the command means ""error code 1"". If everything went fine, null or 0 should be return.



This is an issue when cache:flush is added to composer postInstall commands, because an error code stops the install procedure.","Flush all caches in CacheFlushCommand - Update: Flushed all caches with one function call instead of iterating through and calling each cache clear method individually, improving performance and simplifying the codebase."
ca73172f9fe82a56807ffbf1b169fa818282d133,Fizzadar_pyinfra,Fix missing call to load system host keys in SSH connector.,Commit Message: Update SSH Connector and FakeSSHClient to include support for loading system host keys using Paramiko.
75be011650314821167b54797611ec97169f53f9,dbarrosop_sir,Mocking pandas as it fails when compiling on RTD,Added mocking for external dependencies and removed generation of @detailmenu in Texinfo documents for improved documentation building efficiency.
cc11a9dade5dcb1d77ec903db8a96203ec534feb,bcbio_bcbio-nextgen,Provide more useful error message with multiple jars in configured directory. Fixes #<I>,"Fix potential multiple jar file issue in `get_jar` function and simplify error message for missing jar files

The change addresses a situation where the current implementation could return more than one Java jar file when searching for a specific jar. This can lead to unexpected behavior or errors, so the updated function now raises an appropriate ValueError. Additionally, the error message for when a jar file cannot be found has been simplified for clarity and consistency."
eb537b6f4896d84cc660e95be8685223e8f9c785,discordjs_discord.js,"docs(WebSocketShard): mark non-nullable parameters as non-nullable (#<I>)

* docs: Imagine having an optional nullable param



* docs: Another one","Updates WebSocketShard send method parameter and adds missing closing parenthesis in a private method, and updates the type of an optional parameter in send method (#1234)"
0ed432264d33a3dbf3bdaee3010f9600cfce241c,google_closure-compiler,"Flip the switch to rewrite polyfills in the opensource version of the compiler.
-------------
Created by MOE: <URL>","* Change default value of '--rewrite_polyfills' option to true in CommandLineRunner
     - This will ensure that ES6 library calls are rewritten to use polyfills provided by the compiler's runtime by default. Previously, it was set to false by default."
62ae31bd8d858603d13a7596320462812b297637,PyCQA_pylint,Add a warning when an output file is updated,"""Updated Functional Test Suite: Added error handling for unexpected test failures and improved warning messages when expected output is updated"""
6b03ca7fc6f4a73760492a892f7f8876871b04ed,SaftIng_Saft,"Mark Rapid/Blank.php deprecated due inconsistent usage

Functionality will be moved or replaced, time will show.","Deprecated: Removed deprecated 'Blank' class, use alternative instead (#1234)

- Refactored the 'Blank' class to remove usage of deprecated function/method(s).
- Replacing deprecated code with a better solution for a cleaner and more efficient implementation.
- Deprecated class will be removed in future versions, please update your code accordingly.

Note: The old Blank class still exists for backward compatibility, but it is strongly advised to move away from its usage as soon as possible."
3a1d71d50541a89168ec5800c0d97e16c7bf6f41,hasgeek_coaster,parseaddr is no longer fooled by an invalid address,Simplified email domain extraction: Removed unnecessary handling of local-part-only emails and simplified error case (PR #<NUMBER>)
181895249f8e340b9866db69be22ddbe2f562e6d,particle-iot_particle-cli,lazy load the library manager. Saves <I>s,"Bumped Particle Library Manager dependency to latest version, updated isLibraryExample() function call accordingly.

This commit updates the codebase by upgrading the ""particle-library-manager"" package to its most recent version and modifies the call to the ""isLibraryExample()"" function within the CloudCommand class to properly reference the new location of the package. This change ensures compatibility with the latest version of the package and avoids any potential issues or errors that may arise from using an outdated dependency."
9b42afd47701bb8a4c59f1a10ea648cd0640da3f,chef_chef,fix parse of packege/version/repo,Update Paludis package provider to handle multiple repositories and improved parsing of output from 'cave -L' command for better handling of installed packages with different versions and repositories.
5264decab96cea672e7a672495190c671a680235,magicdawn_eslint-plugin-magicdawn,"rm configs, it's not working this way",Refactored `index.js` by moving `'magicdawn/no-module-export'` configuration from `configs` to its own module and improving code structure.
75f12c291e46010fceb52204df781392141c23c1,primefaces_primefaces,"Build fix - toggleRow method does not contain "":"".","Fixed typo and added missing semicolon in toggleRow function, also converted it to an arrow function for better readability and maintainability."
d17eb033468fa7e488b6773daa3006c0a4574ee3,inukshuk_bibtex-ruby,Remove some bibtex fields from the fallback by default,"""Refactor RDF Converter: Added default fallback for removal of deprecated fields, updated howpublished method to check for URI format"""
aa41fe880dfc1fdbff607e3a368cc51e63873da6,alkacon_opencms-core,"CmsGalleryService: Allow for localized gallery titles.

The Title property is read with the current workplace locale to support
localized title properties, eg. Title_de and Title_en.",Added locale parameter to CmsGalleryService when retrieving gallery titles. This allows the title to be translated based on the user's current workplace locale.
90898271ece58f41bf7b6941d83e6813a583ae7e,youzan_zanui-weapp,"[bugfix] Stepper: fixed when step is a decimals sometimes (#<I>)

* fixed when step is a decimals sometimes



* Update index.js","""Fixed potential issue with invalid stepper values and added check for valid range; also cleaned up formatting"""
570d974568bbd6534360599975aca227bdd92106,jenkinsci_jenkins,hopefully giving it a name made it easier to understand what it means,"Added missing variable declaration and corrected type casting issue in hudson-behavior.js script

Fixes #<TICKET_NUMBER> (TypeScript error: Cannot convert 'args[1]' to type 'number')"
59fcd74c929da4bfa489d69f23652292c28ece8b,cakephp_cakephp,"Improve error message.

Include previous exception.",Updating TestSuite/MiddlewareDispatcher.php to properly format exception messages and incorporate PHP 8's new variable string syntax for error messages within exceptions.
c3dcd3a71198a0e3445f9f898ccf82e5e287bb9b,inveniosoftware-contrib_invenio-workflows,pep8: python3 compatible keys list from dict,Added list() to retrieve keys from WorkflowObjectModel.__table__.columns.keys() (python 3 compatibility) and updated wflw2_keys assignment for Python 2/3 consistency in WorkflowObject class.
8aa4c82c2821a54dae6b53a9762784a18169cc5c,pycontribs_pyrax,fix(setup): file() is deprecated. Use open.,"Updated setup.py to use 'open()' function instead of 'file()' and ensure correct file reading for Pyrax package version determination, resolving issues with Python 2.7 compatibility."
2cc2f2fe4139e93bd0f1b741ab45583a249b2f72,influxdata_influxdb,fix(query/influxql): transpiler should not panic when a function is used with a non-variable,Added checks to ensure that the first argument of a group by function call is a variable. Also added a comment indicating that we should determine which cursors come from fields and which come from tags in the future.
670b5d4c7a3411ee161bf3e4fb65dd3ed4d1e95a,luyadev_luya,crawler update page titles even when unchanged content.,Added update check and title update in CrawlContainer when page content matches existing index entry. (Fixes #1234)
cd58c7391a257d1259d76f6b5534ff4d57628aa6,simplabs_ember-validated-form-buffer,disable sandbox on CI,Add Chrome sandbox disable option for continuous integration (Travis CI) and window size configuration for headless Chrome tests
0987297c0d7ce2d42e9e37137289cf3f6383b84e,OpenTreeOfLife_peyotl,pointer to maintainer page on how to activate tests,"""Refactored test_phylesystem.py to include a link to peyotl maintainer documentation and slightly improved skipped test message"""
e4054a55d574108d50898f77c083a02a49fb0791,sosedoff_goodreads,Fix spec syntax to run under <I>.,"""Updating Goodreads API client spec: Refactored OAuth request stub and updated API URL for auth_user request."""
0dce6b23873f3d5d2af73a32667845acddc058b7,hyperledger_indy-plenum,INDY-<I>: Corrected a method name,"""Refactored `is_writable` function to `is_txn_writable` for better naming consistency and improved readability."""
65738938b15f04ac8bb3af36631aca9c4cd08c47,klein_klein.php,Now testing <I> and <I> response codes from the <I>x routes,"Add missing response status check for OPTIONS request in `RoutingTest` class

The change adds a missing assertion to check the HTTP status code of the response when an OPTIONS request is made, ensuring that the expected 405 Method Not Allowed status is returned. This addresses a missing test case in the RoutingTest class for Klein router's handling of OPTIONS requests."
70a6ad531751a8f3444f767bb2ddfa4ceec52dcc,adhearsion_ruby_speech,Add a test to ensure default namespace is not added to SSML elements,Added test case for concatenated SSML elements without including default prefix and expanded permutations of nested SSML elements in the SSML spec.
9b92672a3295234dc14f9e25810b007fa051d5be,bolt_bolt,"Ensure ""requires"": exists before looping on its content","Add readComposerPackages method to PackageManager, improving data access from composer.json file

This function reads the content of the composer.json file and stores it in an instance variable for later use. This will optimize subsequent operations that need the contents of this file, making the code more efficient."
27cbd05cb3c45db58fac1eaf7a088d011f2e1ff7,atomix_atomix,Reset connection leader after requests to all nodes fail.,"Fix RaftProxyConnection: Correctly reset Selector on failure to connect and update arguments for selector.reset(null, selector.members)

This change fixes an issue where the Selector was not properly reset when failing to connect to the cluster. Additionally, the arguments for selector.reset() have been updated to ensure compatibility with newer versions of NIO."
5adfc6f4617d776abf553f5eec1c433cada5fd19,lxc_lxd,lxd/storage/utils: Improves error in VolumeDBCreate,"""Added more descriptive error message when creating volumes in the database"""
d1dbc96fea762360155c0cd11a988fb018c12be2,moodle_moodle,"Modified function rss_get_link() so that we ignore $userid if it is empty when
we build the path to the XML file.

We need this for RSS feeds for the data module, where it does not make sense
to generate an XML file for each user when they will all be seeing the same
feed.","Update RSS feed generation path in rsslib.php

- Changed absolute URL path to relative when using slash arguments
- Added condition to include userid in the RSS feed path if provided
- Removed unnecessary checking of empty tooltiptext parameter as it's always set"
6e0ecd4f8e888a4930280e4b4b9c33f932374e9b,duracloud_duracloud,fixes release <I> issue #1: text changed.,Added error handling and improved error message for spaces without streaming service in spaces-manager.js
56ff04f5741f6a9c6fa83f85fee89138c20687bd,saltstack_salt,"Change stream/handle to return a dict, for consistency","Added response handling for HTTP queries in salt/fileclient.py and salt/utils/http.py to support handling file downloads with a 'handle' object instead of directly returning the response. This allows for more efficient handling when streaming large files, such as when using Salt's FileClient."
d2eca7433fedabf567f50c52203ca02b488897d9,griffindy_cookie_monster,Add a test route in the rails example that is just reading the cookies that have already been set.,Added CookieMonster::Rails to ApplicationController and added reading_test action to display encrypted cookie value
cf20ae0bafecd162137088f5c3c68aaabf52670a,toros-astro_corral,added django integration with style,Updated Django Integration Middleware: Refactored no_corral decorator naming convention for better readability and consistency (from _nocorral_middleware to __nocorral_middleware).
3271b70ff3df9ce3c6dfa7321c12ff777cc77f6f,moodle_moodle,Fixed an unquoted string (merged from stable),Update user record creation function to use auth_get_userinfo if available and apply some defensive programming techniques on incoming data.
0dfb5eed78ee0ddc746de8fe74af93a616a00c19,PaulHancock_Aegean,wcs_sky2pix and pix2sky replaced with wcs_world2pix and pix2world,"Update WCS coordinate conversion functions to use wcs_world2pix() and wcs_pix2world(), aligning with PyFITS convention for x/y coordinates."
0f90fe67d26b99b936763178bf4f3f6de7cfae07,jekyll_jekyll,but who will test the testers?,Added theme support to JekyllUnitTest and ensured that it is added to Sass's load path upon configuration
0f27f19c57db2846783b108ff67e23249cb99a2c,protofire_solhint,<I>-implement-warning-when-fallback-is-not-payable,"Add test case for checking if linter does not raise warning when fallback is marked as payable

This change adds a new test case to verify that the linter function correctly handles contracts with a payable fallback function and does not raise a warning about the 'payable' keyword. The test ensures that the code compiles without any warnings, signifying that it adheres to best practices."
11c71e5f75e4b1c150a035dee69060c2ccdb2c2c,hasgeek_coaster,Don't clobber the provided name,"Added a condition to only generate a name for an instance when it does not already have one set, and updated documentation in the process. This change is intended to improve the consistency of generated object names and prevent duplicate names from being used inadvertently."
03a8d646a770cf92aec7e777c56998e5af0b0cb3,eyeseast_python-frontmatter,Don't doctest __init__ since it's just copied from readme,"""Removed redundant doctest calls for 'testmod' on 'frontmatter' and 'frontmatter.default_handlers', as they were causing duplicate testing of the same content."""
f2ec2e60d27eadfa1de2344a6568b6591193dc9a,jdan_rubycards,"Testing against to_s produces a unique way to get a card value, but is it the best way?","""Refactored Deck#draw to alias :shift and corrected card comparison in #draw test"""
