hash,project,true_message,generated_message
ba880d5323a23e868e1c0de84f81183931531e06,aparo_pyes,"MultiSearch: add newline at the end of body

Apparently, ES doesn't accept other requests", Added newline separator to the ES query response body for cleaner output.
5b8c5c995c1bf4b78c8c1cfe98bb264ab96c5405,mare-imbrium_canis,"temporary check since giving error, maybe needs to be removed altogether"," Updated TextPad widget to use consistent variable name `@list` for all multirow widgets and utilities, also added a conditional check to clear native text in `clear` method."
95e99d33dff307b06e59804bfe8230cf7150e4fa,SeleniumHQ_selenium,"Modified addUser and deleteUser methods to raise exceptions on error.

r<I>"," Added exception handling to createUser method for clear error reporting and consistent behavior
   Added try-except block to deleteUser method for more robust deletion of users
   Modified createUser method to raise an exception instead of returning an error message upon failure
   Updated deleteUser method to return a custom error message when unable to delete user"
ad3d8e0f025953916297dbe2d627633bec24a056,diux-dev_ncluster,increase robustness in instance.public_ip, Added retry mechanism to get_instance_property function to handle cases where instance properties may initially return None.
cba343b0b703a7ebf266c56bbdc135bb962cddba,teamreflex_DiscordPHP,"When fetching from repository, merge response with repository attributes"," Modified AbstractRepository: Now passing array response to factory create method, allowing for merging with existing object variables."
447c553d5a7fb582f24fc1f70ea626e39f4f2561,bwkimmel_jdcp,Should not log message saying preparing data source when database disabled., Updated WorkerState to remove redundant logging for preparing data source when 'internal' is false
7d0423425a857ccc98c6a84c8e0d093bb3b360d0,tabler_tabler-react,feat(Avatar): Add mouse and pointer event props," Added support for mouse and pointer events to Avatar component, allowing for custom interactions

   Additionally, extended the prop types to include MouseEvents and PointerEvents objects"
5ca6dc1d56628979f03503035ebd4c71e0350fca,dessibelle_python-payer-api,"Added capping for info_line strings, as they can't be longer than <I> chars.", Limiting text length of info_line's child 'text' to 255 characters for XML structure validation.
088a718826deb3b38d2fcb53e291d105a89dce8e,jhedstrom_DrupalDriver,Adding return value to docblock., Added a method to retrieve watchdog output in DriverInterface. This allows for more flexibility when handling Drupal logging.
80f9a8e5e22713845a176838a6b85282d4d8d57d,btcsuite_btcd,Fix FutureWalletPassphraseChange.Receive comment., Updated wallet passphrase function to change the wallet passphrase instead of unlocking it.
7ce6fcb50774cdf32201eb7eafccd2ef65b25787,goldfire_howler.js,Does not attempt to play a sprite id if it does not exist.," Added check for non-existent sounds within a sprite when loading sounds, to prevent errors."
8dfb3b92c8b6793c60fd4f9c62777e9c3cfb69a1,slimphp_Slim,Ensure that the handler is in the container before retrieving, Added exception handling for missing notAllowedHandler and notFoundHandler in App class to prevent throwing exceptions without custom handlers.
2be68e41259c6f4339ffb4af1eaa4d3d30fd91f3,discordjs_discord.js,fix(Message): Message#createdTimestamp uses deconstructed message id to get timestamp (#<I>)," Added Snowflake utilities to derive createdTimestamp from message ID instead of timestamp field in data object, for efficiency and consistency."
f32d3cc36df9f00a5bfec0965a8077d6096f47bf,glormph_msstitch,Evidence level inversing to sort high-low. Dirty.," Updated fasta.py to return UniProt protein existence evidence level as a reversed ranking, making higher levels of evidence easier to compare in sorted lists."
89489487067f61c46079eb06e0a0085ff2ea5b74,php-kitchen_yii2-di,Lowered visibility because otherwise property access fails, Changed the access modifier of `getProvidedClasses` method from private to protected in `DelayedServiceProvider`. This allows subclasses to access it.
430332eed24c03232f93418286244dd6154b948c,theforeman_smart_proxy_dynflow,Fail the callback when the request was not successful, Added error handling for failed callbacks to Foreman server in Request class of smart_proxy_dynflow/callback.rb
88263ca97594d62e792977dac45601d898b61aaa,melonjs_melonJS,Added a `resize` function to `me.Rect` and made the `adjustSize` one obsolete," Added resize method for Rectangle shape, resets offset and recalculates dimensions"
b631452752a46a786e945a5fb5dbb57a5893ea5b,ViacomInc_data-point,"fix(request-entity): request inspect options not showing

closes #<I>"," Renamed 'inspect' function to accept only accumulator argument, moved 'options' from arguments to the acc object for consistency."
5a3df52425da66c559160ce6adf8137e199c6a92,bcbio_bcbio-nextgen,"Ensure dependencies always installed before latest development code during upgrade, even if conda install fails. Fixes #<I>", Updated bcbio-nextgen installation to fetch latest development version from specified Git repository using pip install.
2a93687eb98522e563917c27588dcb3fea622390,marcuswestin_fin,Don't delete the redis client when we're done, Removed Redis client instance on connection close to prevent memory leaks
c8bfca6285ddec4a23eff0a5dd4f5e28013ef31d,jumph4x_canonical-rails,"Explicitly require TagHelper

Since TagHelper is used in an initializer, changes to it will require
reloading the app no matter what. Since Rails 6 started warning about
this, this commit changes it to be manually required to prevent the
deprecation warning.", Added CanonicalRails::TagHelper to ActionView and initialized its inclusion during app initialization.
b035229c19e908d8b13b607d4dd4837f96c3fcee,biosustain_optlang,"For glp_simplex, turn on presolve if status undefined, solve again and then turn off presolve again"," Added presolve option when GLPK status is undefined, to ensure feasible solutions are obtained for integer or binary problems."
886a22616aacd641149c2341cc1d11864e49390e,rubocop-hq_rubocop,Improve spec coverage for TrailingComma cop," Added test case for consistent comma in multiline lists with RuboCop::Cop::Style::TrailingComma
   This change ensures the cop is working correctly when 'EnforcedStyleForMultiline' is set to 'consistent_comma'."
d3a261526e43b1c9f577c72850d36e3c9c735fde,doctrine_annotations,Fixed Doctrine_Pager::getResultsInPage() as reported by Matt Marcum through email., Updated Doctrine_Pager to return total items per page instead of offset-based results when on the last page. This change allows for consistent item counts across pages.
a01b9c124ff9101ea32a5904cb16bff988677a05,zuzucheFE_guido,refactor: improve dev server stats config, Updated dev-server configuration to optionally enable colorized stats based on provided stats object.
18930f108024baee10895f157f0113afba59e90a,jhipster_generator-jhipster,Update spring-boot version to <I>.RELEASE, Updated Spring Boot version to 2.3.7.RELEASE for compatibility with latest dependencies
1aedaa66094f98b8ebfa52dcd76187654fc2ef78,phax_ph-oton,Ensuring a map put on update," Added functionality to overwrite existing items when updating in AbstractMapBasedWALDAO, ensuring changes are saved correctly."
c9d7df76c98862f432ce41c0eb75aaf5a6313cb0,makerdao_dai.js,relax currency comparison in getCdpType, Simplified CDPTypeService filtering for better currency symbol comparison and flexibility with ILK values.
a5606242357d0cfedea3f58bb6362c7d90239131,vizabi_vizabi,"When changing color.which we also need to update ""dim"" of the colorlegend entities, not just ""show"" — part 2 of the fix. #<I>", Simplified color model filtering logic for future WS improvements #2103
7ee4cb4ea19c386a6287cab7074c80a5203bf2d9,bcoe_secure-smtpd,Add support for SMTP PLAIN authentication," Added PLAIN authentication support for SMTPChannel, now also accepts Base64-encoded credentials and validates them against a credential_validator function."
d6a78bb0fcd0a796334fb293b586f6932b7ef932,kubernetes_test-infra,aws-janitor - only detach ENIs if they're attached," Removed check for attachment ID before detaching network interfaces, allowing detach of non-attached interfaces as well."
6d11ad2756af41f71718daa4137c5b3dadb78f01,pouchdb_pouchdb,"(#<I>) - remove useless md5 code

Two things:

* `size` isn't correct; it's `length` or `byteLength`
* both `slice` and `substring` are clamped anyway, so
  this is useless", Removed check for out-of-bound chunk reading in md5.js implementation.
292fc881d093195c87b05495847c9e5aec4dc5f0,openstack_horizon,"Fix for adding panel to panel group via plugin

When adding panels to panel group, it should also be added to the
list of panels at the class atttribute. Otherwise, it will lose the
reference to the panels when _autodiscover() is triggered.

Change-Id: Ifa<I>d5a<I>f<I>d9fd9cd0ea<I>f6c<I>b
Closes-Bug: #<I>"," Added support for dynamic panel grouping in Horizon dashboard, enabling efficient organization of panels based on groups."
6ecd1767da2f17ad811f480e685ff97abbdeaaef,benhoff_pluginmanager,"The singleton tests reappears !

As for the rests of the tests, the modifications for the decorator
stuff has not changed at all the basic way to instanciate and use the
various plugin managers.

--HG--
extra : convert_revision : svn%3A3e6e<I>ca-<I>-<I>-a<I>-d<I>c<I>b3c<I>e%<I>", Add test suite for Singleton plugin to main tests
ef52811e42ebe59603a6f7b6159414328c38eab6,austinhyde_IniParser,"* added setFile()
 * optional arg to __construct()
 * $file arg to parse() is now optional as well"," Added file argument to IniParser constructor and setFile method, allows for optional specification of an ini file."
51b3489707d5aedda3d7c40d0f186f67db4d806e,OXID-eSales_testing_library,"ESDEV-<I> Refresh db views before and after module activation

* First, regenerate views after db restore, fields may be different
* Modules activation or test demodata could add specific fields/data which will not work without views regeneration"," Added a call to 'ViewsGenerator' service before dumping test database in AcceptanceTestCase.php
   Changes made to ensure the views are generated for testing purposes."
4f533de4f1fb15a5b2405aaae1522e101188732c,peterbrittain_asciimatics,Fix resizing bug in Text objects., Added empty string fallback for Text widget when no value is provided to prevent error during rendering
729498559d6b986793aefdbe499424762645cf1b,ihabunek_toot,"Fix problem with string formatting

%d would fail if given a string", Refactor account_action URL construction to use Python f-string for better readability and future maintenance.
fc76d80aa4f7d325e5a6e65f318af9fa6282cd45,kz26_PyExcelerate,Use row/column style for cells if they exist," Added support for row and column styles in Worksheet class of pyexcelerate. Previously, only cell styles were considered when rendering worksheets. This new functionality allows users to style rows and columns independently."
765843b02fe06964fcd9ea1bbd00e7eac4e41086,spyder-ide_spyder,Working directory: Set current path as the tooltip of its combobox," Updated WorkingDirectoryComboBox and WorkingDirectoryContainer classes to enhance tooltip functionality and size recommendation, improving user experience by displaying current path as tooltip on hover and suggesting a larger size for widgets with right-side toolbars."
b6ce8c247ca5a83920e479b1aa7617d1a8921e40,pjotrp_bioruby-alignment,Result GBlocks tests to 1 pending," Updated GBlocks feature in 'gblocks-feature.rb' to implement GBlocks cleaning and return removed columns, pending implementation of desired regexp logic."
a3a9cccdb2765efa1dbacbd31285bb8d96c93395,zdennis_yap-shell-core,"TabCompletion @text is an ANSIString which Ruby isn't
convinced of being a string, when string interpolating a 
CompletionResult (in debug log output) it doesn't show up as the string but as the ""<TabCompletion::CompletionResult#abc<I>>"" non-sense.

Reference: <URL>", Added explicit conversion of @text to String in TabCompletion class for consistency
fb88e97630e33c4f0f45fb4b31cee71974eb78cb,EdgeApp_edge-currency-bitcoin,no need to call this.keyManager.setLookAhead() more then once, Added asynchronous behavior to `addGapLimitAddresses` method for improved performance and more efficient script lookup.
ae65abf23d8e78d077da734baf40c01a7195aa09,ruphin_gluon-router,"Add changeRoute function

To be able to trigger route changes from javascript"," Added event handling for route changes and updated address upon click events, providing more efficient navigation within the application."
3db3ff6ec3ef8768a455b8278315c98c4fa8ee26,cloudfoundry_garden,"remove automatic handle generation

this is better left controlled by the user"," Removed hardcoding of container handle, now generating unique handles automatically for new containers."
1826cfdd44f2ed4ebd09a549cec137f875fec50c,rj79_pynetstring,Add comma that went missing in d<I>f<I>aa<I>b<I>bff<I>ccd<I>c5f<I>fa<I>, Added comma at the end of encoded string for better compatibility with some protocols
fc9fc2ee2fcac343f46b3723826a82bc346ed074,rmosolgo_graphql-ruby,Fix direct call to .sync_lazy," Updated `GraphQL::Schema#sync_lazy` to properly handle class-level calls and instance-level ones, ensuring consistent behavior when using the method map."
cdea5f3271d787f0c7bf81e8ba882a90c03f2c3a,rstacruz_sinatra-assetpack,Fix when app class is in a module," Added method 'class_from_string' to convert string notation of application class, replacing Object.const_get(APP_CLASS.to_sym)."
d65a911094d8d51657426cf8d4ba07f0ef0cd727,juju_juju,rpc: modify comments for review," Improved error handling in rpc/server.go: Added distinction between EOF and UnexpectedEOF errors, preventing unintended connection termination for framing or syntax problems."
f4ff35462169728839e7769dc70c2ccd3c310f6d,samskivert_samskivert,"Let's log a stack trace on lazy initialization so that we can see who the
culprit is.


git-svn-id: <URL>"," Added exception to PersistenceContext.java log warning for lazy initialized records, to provide more detailed error information."
42dc9faef69994b705937a51e60bf702e8a14658,mar10_wsgidav,fs-provider returns Content-type None for collections," Removed hardcoded content type for FileResource, allowing content type to be inferred dynamically based on file type."
57dc6d9a13619f44459d8a597f89f492bffec67b,atomix_copycat,Reduce number of commands in cluster test to preserve memory., Reduced event submission rate in ClusterTest to 500 per loop iteration for performance optimization
394de74f34c471e682ef8933ac07d0b9eebc9eb0,jfhbrook_pyee,I dont think I actually need to version-restrict pytest-asyncio it installs fine under <I> locally, Updated setup.py to include pytest-asyncio for all Python versions without version constraint.
95b87753696096d452a0fa3aadcec33e08efbae8,bioasp_caspo,use queryUtility when looking for a IPrinter in analyze," Updated `BoolLogicNetworkSet2BooleLogicBehaviorSet` class to handle possible absence of IPrinter utility, and added verbosity control for printing messages."
6dbbe464a7c28ab1c67cbf4ecccd26af824984f7,glynnforrest_blockade,"Moving url creation to a separate method in RedirectResolver.

This makes it easier to extend."," Added method to create URL for RedirectResolver on exception, handles different cases and prevents redirect loop."
707d6c01d668adc530b6aa7e5720d161cdc90af3,stormpath_generator-jhipster-stormpath,Upgrade to Stormpath Java <I> release," Updated Stormpath dependencies in generator, increasing version from 1.1.1 to 1.1.2 for both Maven and Gradle builds."
5ab72c884f558e34523045f6c01c8ff7eaebd6b8,rightscale_right_link,use backslashes for bin dir.  use cmd.exe for extension resolution when formatting a command and an extension was not given," Modified Windows platform scripts: Now, private bin directory returns sandbox-based path and executable commands consider extension resolution."
f5fc17bdec2f02259c4da0e04c4bc7fa98582cab,naokikimura_jubatus-node-client,Update msgpack-rpc.js, Changed msgpack-rpc server port from 9190 to 9199 in Client creation function for potential compatibility issues with other services.
6b598157e26180ff5530de3ae89848498116530d,quasarframework_quasar,fix(QPagination): toFn() prop not being called #<I>, Simplified QPagination button configuration and onClick handling for improved readability
8574a58c20a572609d969d9dd3d428eaf4cd123e,matomo-org_matomo,updates method documentation of `broadcast.buildReportingUrl`," Updated 'broadcast.buildReportingUrl' function to return the updated hash instead of making an AJAX call, also resetting unnecessary parameters if not relevant anymore."
cc62fd064a02f7d14d2a0e03466b8bd424fd6f30,apache_airflow,"[AIRFLOW-<I>] Speed up scheduling by committing in batch

Newly scheduled task instances (state = None, up
for retry)
were committed per task instance instead of all at
once.
This isn't required as tasks cannot be picked up
by another
process in the mean time. Committing in batch
significantly
speeds up task scheduling for dags that have a lot
of tasks.

Closes #<I> from bolkedebruin/AIRFLOW-<I>", Batch committing task instances in SchedulerJob to improve performance by reducing the number of database transactions.
bd63407d9934d50acc117ff191a69dd7b0e23124,Jasig_uPortal,"Removed e.printStackTrace() that was left in by mistake.


git-svn-id: <URL>", Removed printStackTrace call in RDBMUserLayoutStore catch block for cleaner logging.
9d0d7d85e08672e179a0c916077bc748927ea818,joomla-projects_joomla-browser,Fix disableStatistics in Joomla 4," Switched to use '.js-pstats-btn-allow-never' element for clicking 'Always' link in JoomlaBrowser class, improving specificity."
860334447f1f2286f20b318e3a34e6a09674ca8c,marcocamma_datastorage,added object to DataStorage example," Added Datastorage-compatible class MM for converting objects, improving persistent storage functionality."
cab8e6d8e2b44369c3e6e77393781275069f65f5,PRIArobotics_HedgehogClient,make _EventHandler a context manager, Introduced context manager for `_EventHandler` to simplify spawning and shutting down handlers
827cd9b1d02db92262ee1d03d1b3b5c73f7e0e29,TheDMSGroup_mautic-contact-client,"[ENG-<I>] Prevent query error when viewing chart by UTM source.

There is still a performance problem."," Removed `:contactClientId` from query parameter and replaced with integer type for contact client ID in ContactClientModel, to ensure proper data type handling in queries."
c2c4dccedc33be47a4816c1335893311a67054b0,pmuller_versions,updated Requirement test to extend coverage, Updated requirement parsing in test_requirements.py to account for addition of existing requirements to new ones
504f07c8a341f512b3267a446c89870f50f52ba5,HttpRunner_HttpRunner,fix: ensure_file_path_valid for folder path, Removed leading slashes from file paths in ensure_file_path_valid function to prevent issues when the input path starts with a slash
6603915e3a6411dad02b4453d780ca21586acc65,teepark_greenhouse,"was using that parameter incorrectly. no exception on linux, but broke on BSD", Updated FilePollerMixin: Simplified touch method by removing redundant argument from os.mknod call.
150af0a738696a394072fd71ca00bacd5cbe8d6b,eclipse_orion.client,clicking on ok button in git commits filter panel does not work, Delayed check of active element from setTimeout to 10ms for better responsiveness in gitCommitList.js.
f9a835a0c6a828bf99f6a20f6cda9062bca8daf7,pteichman_cobe,Unit test learning from irc logs with spaces in nicks, Added test for normal pubmsg with spaces in IRC message parsing.
d1b735c126a2fb29d44db5fad018553b2ea4f1f2,jillix_jQuery-image-upload,Destroy and create again the imageUpload controls. Fixed #3.," Recreated image upload controls on destruction event, ensuring consistent state."
dd07af629054c3cd528535ab11273d0924d1dc9d,angr_ailment,Move propogator over to the new stack pointer tracker," ""Refactor stack pointer tracking in propagator for offset computation before instruction"""
b3236f2c234b967a3ef9dbee0b440078ad3a9cb9,Feneric_doxypypy,Changed next and print to more modern forms compatible with both 2 & 3., Updated doxypypy generator to use next() function instead of __cr.next() for consistency and readability in coroutine method.
5ed4feafddba7e217cb21487a6a3d6ef03d7b863,f3at_feat,Fix in case error msg is None," Changed exception handling in RPCRequester to use str() for message instead of concatenation with ""REMOTE: ""."
8ced10ecdd5855a15af2225edd7320067abc46d5,alphatwirl_alphatwirl,remove a commented out line in EventReaderBundle," Removed redundant call to 'collect()' from 'end' method in EventReaderBundle, as the associated collector already calls collect at its own termination."
bf2f4ddc04cfcccfa553258a9bab244ba75d116b,fastlane_fastlane,"[pilot] Guard against error when trying to notify testers once a Testflight build is uploaded (#<I>)

* Guard against error when trying to notify testers once a Testflight build has been uploaded



* Fixes warning message



* Added comment with PR link



* Fix spelling"," Added conditional handling for updating build beta details in TestFlight, including error notification when no beta detail information is available."
c8138d0ffd5325658cde41a099f4f1e72786c53d,zimbatm_lines-ruby,Mark loader specs as pending. I'll have to come back to that later., Add pending tests for parsing different data types in the lines loader spec
1eca98d708e0a1e7ed20ab86a638ed63e7a57c63,FitLayout_api,API fix: make addBox() public for DefaultArea, Exposed 'addBox' method to be publicly accessible for better encapsulation and modifiability.
f5f75f3879dd05048a3329ad7288c263742dd4a5,kubernetes_kubernetes,"Ignore ErrNotFound when delete LB resources

IsNotFound error is fine since that means the object is
deleted already, so let's check it before return error.", Add error check for ErrNotFound when fetching pool by listener ID in OpenStack LoadBalancer deletion to prevent unnecessary errors
abeda03f030124031a659b5b9e47e01832945aeb,atk4_ui,"Fix  #<I> - useless code in Form.php (#<I>)

* Fix  #<I> - useless code in Form.php



* Update Form.php"," Removed exception handling code from Form class, replaced with app termination method to better handle errors."
b43a802d5aada357a41f76d0ae9a67373cbdebc7,factorial-io_fabalicious,Get shell completions in offline-mode for better performane, Set offline mode for Fabfile completion tasks to avoid fetching external resources
732da23c8944b7166ec46d13576ca4db9284d9bd,riga_law,Fix branch setting in contrib ForestMerge task., Removed branch parameter and modified tree_index description from ForestMerge task for clarity and simplification
22caa470c197447a03dbd5726e0e69a64fc2b5ed,gopherjs_gopherjs,Added Go$key for wrapped types.," Added method to generate key accessor for custom types in Go code, supporting nested key access."
389d2b84ebba1441f3e84e7da3b55f821e91868e,timble_kodekit,"re #<I>: Play nice with symlinked template folders

If the template file is a symlink the resulting path was missing the preceding slash of the path", Replaced absolute template file path calculation with relative path in render method for better compatibility and portability
87301fa004de51c1eaf6c51a6f423fa1a64ee89d,mavenlink_brainstem,Remove unnecessary line break at end of file, Removed unused blank line in OpenAPI Specification v2 ParamDefinitionsFormatter
7443aa0611d6ff48a6bb85cda574f551b7b6fd0e,skyfielders_python-skyfield,Two TODO ideas relevant to #<I>.," Improved _snag_observer_data method in PlanetaryLib and Topos classes to lazily compute altaz rotation, reducing unnecessary computations."
220f18b75c2d1de305f945bfb4a69c4d875b3c9f,ops4j_org.ops4j.pax.web,"[PAXWEB-<I>] Thread-Syncronisation

Added read-lock to API-method", Added read lock to prevent concurrent access when finding resources in IndexedOsgiResourceLocator class for improved thread safety.
761a70cc9cb0ca2bbaf71f90fcdce2ac17ae3cae,spyder-ide_spyder,Add signal emits for move and resize to adjust the size of the canvas and tips, Added QResizeEvent and QMoveEvent signals for resizing and moving MainWindow instance to facilitate communication with connected objects
8f802a8e1c6dcf2a3e96693dfe23092cb0135c9b,spyder-ide_spyder,Preferences: Fix option name in LSP," Updated maximum allowed line length preference in LSPManagerConfigPage, adjusting the variable name for better consistency with other settings."
63e20f78cb2c944c25f12f7ed5eb457dc015b729,lxc_lxd,"lxc/profile: Add cross-project copy

Closes #<I>"," Added option to copy LXC profiles to a different project when specified with flag ""--target-project"""
d1b44af830e1165d97dcdf9840bcb9cec589abfc,stymiee_authnetjson,Made $retries a class property so I could test it, Added retry counter to AuthnetJsonRequest class for handling API errors up to MAX_RETRIES limit.
220fc62e487b901f23246d2dd12e4f7edc4acf44,reliv_Rcm,"added: ugly hack prevents ckeditors from vanishing when resizing google
             chrome's window or developer tools", Implemented a Chrome resize hack for persistent CKEditor iframes to avoid disappearing on window or developer tools resizing.
b5d1ff03c407c8e3c8f10819c990c6e538440e88,cloudfoundry_libbuildpack,"Corrects create/update buildpack logic

Should always update, and only create if it does not exist", Refactored CreateOrUpdateBuildpack to check for existing buildpack count before creation or update
bf689e6d683d2088af663d8ef727c76a8c15d6d0,tdebarochez_connect-cache,add control on host field presence in HTTP headers, Added error check for missing 'host' in HTTP headers before setting loopback option
9ad5dfc8e3e4f6c1fcfb12cc67eca8991472e7d0,killbill_killbill,invoice: fix bundle path to translations, Updated DefaultInvoiceTranslator's bundle path for proper template translation package hierarchy.
09ec284116cd7f17ac3752e223e68ae626f2afab,datamapper_dm-core,Use quote_name instead of quote_value in PRAGMA table_info query, Updated migrations.rb to parameterize PRAGMA table_info query for improved readability and consistency in string interpolation.
f5ab8800e2d11e4a2c670f9b39cd62b460e637cf,spress_spress-core,Added a test: testElementNotFound, Added test for checking element not found exception in CollectionTest
116024f17b5e1b9d802eb59c9b1a0672641857e9,zeit_ms,"fix ms(""<I>"") etc that I broke"," Updated ms parsing in ms.js to accept optional time units, maintaining backwards compatibility with milliseconds only."
b636495c6e6b76e3c62f82bb9947b2e81fe1fb09,adobe_brackets,Try again to squash the duplicate-tree-nodes bug caused by ProjectManager._fileSystemChange," Improved ProjectManager.js by introducing a search for existing tree nodes before creating a new one for added entries, to prevent unnecessary node creation."
23e523b6b9784390c7ce2c5af654ab497fb10aaf,sosreport_sos,"[kernel] Capture Pressure Stall Information

Kernel <I> includes PSI metrics for CPU, memeory and IO.
The feature is enabled after adding ""psi=1"" as
kernel boot parameter.
The information is captured in files
in the directory /proc/pressure.", Added /proc/pressure/ to kernel reporting for system pressure monitoring purposes
408cb267cad1b5b6fa7c5d29082bda98f2a5da72,pureqml_qmlcore,reset css attrs before calculating new width/height," Implemented dynamic resizing for Text element based on parent's ""14"" state to avoid hard-coding dimensions."
082afc48a66eaf9ffee39b2c1804fd72bd6730d9,Freemius_wordpress-sdk,"Update class-freemius.php

This prevents a fatal error when a user tries to activate the plugin and the SECURE_AUTH_KEY is missing in wp-config.php"," Moved SECURE_AUTH_KEY check to be conditional on its definition, to prevent errors in case it is not set."
649caa0707589d7fa8f89fd710bb80d6cfdefa53,anticoders_gagarin,Added a comment to the closures test suite, Converted Math.random() to its string representation in closure test for potential floating point precision issues
7053c2024207b528c279bf2599b617c112f10eb2,vtkiorg_vtki,added back in number_of_*," Added getters for number of points and cells to VTK Common class, improves readability and consistency in property access."
f7e0e5b825c2efe9d1b37233051bcce7090769a4,Tangerine-Community_tangy-form,Added identifier to tangy-input properties, Added 'identifier' property to TangyInput class for better functionality.
79cef80be623b5f6729b6906f474e550e8c6f141,wildfly-extras_wildfly-camel,[resolves #<I>] CamelContextDescriptorsProcessor deployment validity check is incorrect," Skipped CamelContext deployment when JBossAll is disabled, or if the deployment is invalid, or if it has a parent unit."
8d194ac447afb0974d7c64ad9a5fc900e935c702,brianmario_mysql2,Test default client flag equality instead of bitwise truthiness," Updated MySQL2 client spec to check for specific connection flags in connect arguments, ensuring the correct flag combination is set for secure connections."
96ac5d5f2a8f6850b4c12b075292b6aaae04cf61,fisharebest_webtrees,#<I> - Fatal error - try to recreate media object for unused file - dev, Added proper line break when writing file metadata to newged variable for better readability.
ed8edb2efb93af0a20b9e27b49ca1990c1153672,kontena_kontena,cli grid env: use same uri and token as grid show (#<I>), Updated `env_command.rb` in Grid module to fetch grid URL as websocket and provide its URI and token in the environment variables.
dd5859df3eacf92f6998f36f21758eb31ffe51ff,donmccurdy_aframe-extras,[kinematic-body]: Use staticMaterial. (affects #<I>), Updated kinematic-body component to use 'staticMaterial' from the system instead of default material.
acbbc253d66a40e97dfe2ab5efe8a6cf66bf5e02,ezsystems_ezpublish-kernel,Removed: copy paste bug in phpdoc, Removed warning about not deleting field definitions from Type Gateway delete method
564b9e11c6f3324b2cb5eeb513c83032659dc74d,jpmobile_jpmobile,"Added 3 IPs for SoftBank Mobile


git-svn-id: svn://rubyforge.org/var/svn/jpmobile/trunk/jpmobile@<I> <I>be<I>ff-8d<I>-<I>-9e9a-d2f<I>bb"," Updated Softbank IP addresses range in z_ip_addresses.rb, expanding the range to include new addresses added on 2006/11/17."
1552df5b9e027567e7d95b9b1b69666de1832bd0,containers_storage,"ReadMemInfo(): don't wrap a `nil` error

At this point in ReadMemInfo(), we know that `err` is `nil`, so there's
no need to include it in a wrapped error."," Updated meminfo_freebsd.go to return an errors.New error instead of fmt.Errorf when getting system memory info, for simplicity."
87894ffc8bb6252d1dc94951c9dbf55a3368492a,vuejs_vuepress,fix($core): plugin additionalPages frontmatter attribute is ignored when combined with content (close: #<I>), Updated Page class in @vuepress/core for proper data assignment to frontmatter object using Object.assign() instead of overwriting it. This ensures that any existing properties on the object are preserved during update.
9be005861d9632283b0ebbc7ea5c95a001fd212a,primefaces_primefaces,Try features only if datatable is the request source," Added check for DataTable's request source in AjaxDataTableRenderer, to ensure that only the correct data is processed during an ajax request."
bced5eca7042c368fb5ba54e130b35a1c94a8c2d,go-martini_martini,"fix Windows path issue

index file does not serve properly on Windows"," Updated static.go: Introduced 'path' package for file manipulation, to replace 'filepath.Join' when handling index file paths in Static function"
445307438b46e0201e83f6a8e18070efaa6c9c4d,google_openhtf,Fix build_proto to point to new .proto file location in openhtf/io/proto, Moved protobuf files to 'openhtf/io/proto' directory for better organization
4e7dce7e40d490a55d95a7fc697483427f081b0e,rails_rails,"Added security notice to Request#remote_ip underlining the fact that its value can be spoofed (and that you should use Request#remote_addr if thats a concern for your application) [Adrian Holovaty]

git-svn-id: <URL>"," Added security note about potential spoofing in remote_ip method, advise using Request#remote_addr for access control purposes."
27779425e38f3ef0c080bf32d5b34267fc06f351,kubernetes_kubernetes,Use the right waiting time for eventually., Updated NodeProblemDetector test to adjust polling timeout for condition verification
8690e531a5bb1fa746156ac53d08cfbd9db1b7e2,silverstripe_silverstripe-framework,"MINOR Reverted MemberTest assertion, previously broken by recent ManyManyList and Member foreign key refactoring"," Added a member to the non-existent group, causing the count of members in the group to increase from 0 to 1."
2e47368d27539eabbd19e0f0a0db3e6ab5f58a86,dollarshaveclub_stickybits,return stickybits instance (#<I>), Returned stickybits function in jQuery/umbrella plugin instead of immediately executing it
615b0f3c89bf11847ea5d1eb8af1c1134c487483,DLR-RM_RAFCON,"library state model: copy was scaled flag too if meta data is copied
- the flag itself should be removed later
- the change is needed to copy the library state and connected behavior correctly

(cherry picked from commit <I>faf8)"," Added method to copy meta data from state model, improving consistency of metadata handling when initializing state copies."
8617456878cad71e4199a434fd5d3415aeaa4415,gridsome_gridsome,fix(prismjs): load all languages (#<I>), Removed explicit loading of the 'graphql' language in prismjs. Loading all languages now handled dynamically.
c5ecb8e83ae676648754fca008531537520f91ec,kiegroup_drools,"-removed test as it keeps failing

git-svn-id: <URL>", Updated MultithreadTest for fixing concurrent compilation of rule base
f5773fb80111d6d546547a64de48f7947ab4b6bc,ic-labs_django-icekit,"Add ICEKit Events as requirement for project template

Add 'icekit-events' to ICEKit's setup.py file, which probably isn't
the right way to go about doing this but is following the current
pattern so we if it's wrong we can fix all of these reqs at the same
time.

See ICEKit ticket #<I> in Assembla"," Added 'icekit_events' to the project template, also updated INSTALLED\_APPS list in setup.py"
cc11a9dade5dcb1d77ec903db8a96203ec534feb,bcbio_bcbio-nextgen,Provide more useful error message with multiple jars in configured directory. Fixes #<I>," Add error handling for multiple java jars in a directory, raising a ValueError instead of returning None or an incorrect jar."
